frequency_hz,t_0.000000,t_0.031250,t_0.062500,t_0.093750,t_0.125000,t_0.156250,t_0.187500,t_0.218750,t_0.250000,t_0.281250,t_0.312500,t_0.343750,t_0.375000,t_0.406250,t_0.437500,t_0.468750,t_0.500000,t_0.531250,t_0.562500,t_0.593750,t_0.625000,t_0.656250,t_0.687500,t_0.718750,t_0.750000,t_0.781250,t_0.812500,t_0.843750,t_0.875000,t_0.906250,t_0.937500,t_0.968750,t_1.000000,t_1.031250,t_1.062500,t_1.093750,t_1.125000,t_1.156250,t_1.187500,t_1.218750,t_1.250000,t_1.281250,t_1.312500,t_1.343750,t_1.375000,t_1.406250,t_1.437500,t_1.468750,t_1.500000,t_1.531250,t_1.562500,t_1.593750,t_1.625000,t_1.656250,t_1.687500,t_1.718750,t_1.750000,t_1.781250,t_1.812500,t_1.843750,t_1.875000,t_1.906250,t_1.937500,t_1.968750,t_2.000000,t_2.031250,t_2.062500,t_2.093750,t_2.125000,t_2.156250,t_2.187500,t_2.218750,t_2.250000,t_2.281250,t_2.312500,t_2.343750,t_2.375000,t_2.406250,t_2.437500,t_2.468750,t_2.500000,t_2.531250,t_2.562500,t_2.593750,t_2.625000,t_2.656250,t_2.687500,t_2.718750,t_2.750000,t_2.781250,t_2.812500,t_2.843750,t_2.875000
1488.00,-94.478171,-97.496933,-90.477093,-96.794732,-87.409541,-106.992536,-86.119343,-89.910348,-87.130512,-86.689237,-88.698632,-86.559841,-88.778269,-86.379384,-89.911739,-84.922414,-92.593345,-83.155504,-95.571399,-81.591523,-102.367426,-80.179617,-90.559309,-78.912932,-84.705854,-78.074058,-82.403625,-77.926853,-79.246149,-78.106372,-75.990392,-78.442496,-73.460375,-79.384491,-71.379054,-81.146088,-69.503400,-82.545981,-67.756528,-80.059531,-66.131552,-74.142226,-64.625325,-69.251659,-63.202664,-65.044135,-61.818958,-61.013962,-60.484675,-57.169865,-59.131040,-53.386599,-57.426000,-49.482365,-54.586267,-45.271203,-49.696389,-40.497650,-42.774853,-34.711555,-34.092398,-26.971475,-22.801186,-14.928711,-5.433832,8.081457,25.811771,42.506697,50.044694,45.686387,30.560550,12.519926,-2.107290,-13.501584,-19.640966,-28.156034,-29.841333,-37.759253,-37.163869,-44.172219,-43.113971,-48.434749,-48.354443,-51.513794,-53.259633,-54.020495,-58.091913,-56.292132,-63.084806,-58.470544,-68.406870,-60.615838,-73.490948
1496.00,-94.649159,-97.629623,-90.639544,-96.948435,-87.568523,-107.279535,-86.279356,-90.080640,-87.295342,-86.860504,-88.867698,-86.747361,-88.952798,-86.590786,-90.084035,-85.143756,-92.756689,-83.379058,-95.765581,-81.817401,-102.878092,-80.407596,-90.837062,-79.142822,-84.958959,-78.309160,-82.687898,-78.173579,-79.537385,-78.366342,-76.277652,-78.715098,-73.755352,-79.673410,-71.689108,-81.466171,-69.831954,-82.963068,-68.106266,-80.558346,-66.506163,-74.604748,-65.029955,-69.721090,-63.643388,-65.543857,-62.303243,-61.548332,-61.026726,-57.752183,-59.758316,-54.035293,-58.188359,-50.220375,-55.550910,-46.132506,-50.886991,-41.539722,-44.203947,-36.043944,-35.884458,-28.836689,-25.311774,-17.981911,-9.761701,2.003223,18.437013,36.374606,48.557171,48.981163,37.531724,19.700407,3.231171,-9.502661,-16.928950,-25.707749,-28.104522,-36.027905,-35.879638,-42.893355,-42.085925,-47.453384,-47.489386,-50.719625,-52.504844,-53.348647,-57.412812,-55.704278,-62.453345,-57.944203,-67.794387,-60.137461,-72.889916
1504.00,-94.819087,-97.761284,-90.800978,-97.101006,-87.726528,-107.558351,-86.438381,-90.249780,-87.459067,-87.030626,-89.035429,-86.933559,-89.126009,-86.800778,-90.254891,-85.363623,-92.918209,-83.601005,-95.957189,-82.041526,-103.395742,-80.633660,-91.112459,-79.370626,-85.209691,-78.541985,-82.969827,-78.417768,-79.826070,-78.623426,-76.561937,-78.984420,-74.046985,-79.958360,-71.995415,-81.780642,-70.156282,-83.373048,-68.451187,-81.051822,-66.875216,-75.060453,-65.428083,-70.182785,-64.076350,-66.034818,-62.777973,-62.072220,-61.556526,-58.321617,-60.369017,-54.667757,-58.927361,-50.937165,-56.484162,-46.964593,-52.036442,-42.538577,-45.571874,-37.305368,-37.573638,-30.565740,-27.615130,-20.706185,-13.546463,-3.294865,11.400908,29.284892,44.901183,50.108537,43.448923,27.128177,9.363466,-4.954128,-13.879087,-23.050304,-26.229892,-34.190660,-34.522766,-41.549776,-41.012858,-46.430661,-46.593379,-49.897990,-51.727204,-52.657330,-56.715892,-55.101841,-61.807384,-57.406473,-67.169853,-59.649892,-72.278459
1512.00,-94.987968,-97.891932,-90.961409,-97.252460,-87.883570,-107.828409,-86.596430,-90.417785,-87.621704,-87.199621,-89.201843,-87.118453,-89.297922,-87.009378,-90.424332,-85.582039,-93.077944,-83.821375,-96.146275,-82.263926,-103.921001,-80.857843,-91.385530,-79.596383,-85.458096,-78.772577,-83.249463,-78.659470,-80.112260,-78.877685,-76.843311,-79.250541,-74.335349,-80.239450,-72.298065,-82.089660,-70.476491,-83.776061,-68.791420,-81.540154,-67.238875,-75.509560,-65.819917,-70.637009,-64.501824,-66.517353,-63.243522,-62.586057,-62.074613,-58.878748,-60.963962,-55.284809,-59.644230,-51.633961,-57.387744,-47.769449,-53.147534,-43.497765,-46.883803,-38.503150,-39.171091,-32.176986,-29.742019,-23.160859,-16.888754,-7.876944,4.996717,21.827989,39.411686,49.529448,47.681313,34.344483,16.216166,0.251176,-10.410303,-20.143621,-24.193860,-32.233966,-33.084313,-40.135247,-39.890503,-45.363168,-45.664039,-49.046944,-50.925226,-51.945375,-56.000149,-54.484066,-61.146199,-56.856836,-66.532729,-59.152754,-71.656193
1520.00,-95.155813,-98.021581,-91.120849,-97.402812,-88.039661,-108.089142,-86.753518,-90.584670,-87.783268,-87.367504,-89.366958,-87.302061,-89.468558,-87.216607,-90.592380,-85.799024,-93.235936,-84.040187,-96.332902,-82.484631,-104.454538,-81.080175,-91.656300,-79.820130,-85.704217,-79.000980,-83.526850,-78.898737,-80.396010,-79.129179,-77.121836,-79.513535,-74.620517,-80.516781,-72.597144,-82.393376,-70.792684,-84.172242,-69.127094,-82.023532,-67.597295,-75.952282,-66.205654,-71.084017,-64.920066,-66.991776,-63.700242,-63.090246,-62.581493,-59.424116,-61.543911,-55.887208,-60.340102,-52.311885,-58.263228,-48.548858,-54.222771,-44.420414,-48.144265,-39.643537,-40.686242,-33.685403,-31.716965,-25.391828,-19.871074,-11.852987,-0.649952,14.512115,32.714127,46.878652,49.818895,40.802381,23.543858,6.190819,-6.421166,-16.935967,-21.966683,-30.141370,-31.553621,-38.642575,-38.713958,-44.247074,-44.698698,-48.164329,-50.097278,-51.211504,-55.264492,-53.850140,-60.469016,-56.294738,-65.882444,-58.645650,-71.022711
1528.00,-95.322636,-98.150246,-91.279311,-97.552077,-88.194813,-108.340007,-86.909658,-90.750451,-87.943773,-87.534291,-89.530791,-87.484403,-89.637936,-87.422483,-90.759059,-86.014601,-93.392218,-84.257469,-96.517121,-82.703664,-104.997087,-81.300687,-91.924795,-80.041902,-85.948099,-79.227236,-83.802034,-79.135615,-80.677368,-79.377965,-77.397572,-79.773475,-74.902560,-80.790451,-72.892737,-82.691940,-71.104962,-84.561727,-69.458328,-82.502137,-67.950626,-76.388820,-66.585484,-71.524049,-65.331322,-67.458383,-64.148464,-63.585167,-63.077640,-59.958225,-62.109576,-56.475654,-61.016033,-52.971966,-59.112063,-49.304434,-55.264409,-45.309293,-49.357261,-40.731907,-42.127131,-35.103346,-33.559784,-27.434877,-22.558160,-15.333990,-5.553682,7.715612,25.417549,42.218243,50.016298,45.906972,30.937758,12.851583,-1.795175,-13.360430,-19.510381,-27.892654,-29.917859,-37.063397,-37.477561,-43.078052,-43.694356,-47.247753,-49.241555,-50.454316,-54.507733,-53.199181,-59.775000,-55.719583,-65.218390,-58.128156,-70.377594
1536.00,-95.488446,-98.277941,-91.436807,-97.700268,-88.349039,-108.580497,-87.064862,-90.915142,-88.103235,-87.700000,-89.693363,-87.665496,-89.806073,-87.627025,-90.924391,-86.228789,-93.546828,-84.473242,-96.698985,-82.921055,-105.549461,-81.519409,-92.191038,-80.261735,-86.189781,-79.451384,-84.075060,-79.370155,-80.956387,-79.624099,-77.670577,-80.030430,-75.181547,-81.060554,-73.184923,-82.985495,-71.413421,-84.944641,-69.785238,-82.976142,-68.299011,-76.819366,-66.959584,-71.957334,-65.735824,-67.917457,-64.588501,-64.071179,-63.563497,-60.481549,-62.661618,-57.050801,-61.673007,-53.615149,-59.935581,-50.037638,-56.274483,-46.166863,-50.526337,-41.772913,-43.500671,-36.441112,-35.286688,-29.318231,-25.000257,-18.414106,-9.805484,1.647027,18.056788,36.026856,48.418195,49.092048,37.866760,20.068857,3.575577,-9.331837,-16.775958,-25.462629,-28.161415,-35.387899,-36.174724,-41.851199,-42.647624,-46.294546,-48.356062,-49.672274,-53.728579,-52.530232,-59.063253,-55.130734,-64.539919,-57.599821,-69.720376
1544.00,-95.653257,-98.404680,-91.593348,-97.847400,-88.502351,-108.810138,-87.219142,-91.078759,-88.261667,-87.864644,-89.854688,-87.845357,-89.972990,-87.830252,-91.088399,-86.441609,-93.699803,-84.687529,-96.878546,-83.136827,-106.112532,-81.736371,-92.455052,-80.479661,-86.429304,-79.673466,-84.345970,-79.602402,-81.233115,-79.867637,-77.940906,-80.284469,-75.457544,-81.327181,-73.473781,-83.274177,-71.718153,-85.321113,-70.107936,-83.445718,-68.642587,-77.244104,-67.328127,-72.384090,-66.133794,-68.369266,-65.020649,-64.548618,-64.039482,-60.994531,-63.200658,-57.613253,-62.311941,-54.242306,-60.735014,-50.749802,-57.254844,-46.995326,-51.654654,-42.770611,-44.812854,-37.707360,-36.911110,-31.064441,-27.236527,-21.167966,-13.516204,-3.650514,11.062638,28.909451,44.658770,50.118129,43.715496,27.510011,9.738446,-4.747578,-13.699871,-22.819492,-26.265088,-33.604456,-34.797731,-40.560920,-41.554658,-45.301721,-47.438584,-48.863679,-52.925616,-51.842252,-58.332807,-54.527501,-63.846336,-57.060162,-69.050575
1552.00,-95.817079,-98.530477,-91.748947,-97.993487,-88.654760,-109.028516,-87.372511,-91.241314,-88.419084,-88.028239,-90.014785,-88.024005,-90.138703,-88.032183,-91.251102,-86.653081,-93.851173,-84.900352,-97.055855,-83.351006,-106.687280,-81.951602,-92.716859,-80.695716,-86.666707,-79.893519,-84.614805,-79.832399,-81.507600,-80.108629,-78.208616,-80.535654,-75.730615,-81.590420,-73.759386,-83.558124,-72.019248,-85.691264,-70.426531,-83.911023,-68.981485,-77.663210,-67.691278,-72.804525,-66.525440,-68.814060,-65.445189,-65.017803,-64.505987,-61.497587,-63.727273,-58.163577,-62.933691,-54.854241,-61.511503,-51.442137,-58.207169,-47.796653,-52.745043,-43.728557,-46.068910,-38.909436,-38.444295,-32.691747,-29.297816,-23.653447,-16.786978,-8.243431,4.719742,21.448065,39.087850,49.447955,47.848951,34.708156,16.611728,0.499561,-10.200261,-19.922559,-24.204975,-31.699148,-33.337465,-39.200794,-40.411070,-44.265922,-46.486653,-48.026657,-52.097295,-51.134105,-57.582612,-53.909144,-63.136901,-56.508666,-68.367678
1560.00,-95.979924,-98.655344,-91.903614,-98.138541,-88.806277,-109.235275,-87.524981,-91.402824,-88.575500,-88.190800,-90.173669,-88.201454,-90.303232,-88.232833,-91.412524,-86.863225,-94.000976,-85.111733,-97.230963,-83.563616,-107.274768,-82.165128,-92.976477,-80.909930,-86.902030,-80.111581,-84.881607,-80.060191,-81.779886,-80.347128,-78.473758,-80.784051,-76.000822,-81.850356,-74.041810,-83.837462,-72.316791,-86.055216,-70.741123,-84.372216,-69.315831,-78.076852,-68.049192,-73.218836,-66.910964,-69.252083,-65.862385,-65.479036,-64.963383,-61.991108,-64.242008,-58.702300,-63.539059,-55.451697,-62.266109,-52.115753,-59.132991,-48.572622,-53.800049,-44.649882,-47.273430,-40.053621,-39.895753,-34.215080,-31.208734,-25.915403,-19.700435,-12.240770,-0.855696,14.142591,32.337752,46.681568,49.870060,41.110468,23.941935,6.484762,-6.175131,-16.719279,-21.950948,-29.655106,-31.783068,-37.763405,-39.211831,-43.183365,-45.497508,-47.159126,-51.241916,-50.404550,-56.811534,-53.274860,-62.410820,-55.944781,-67.671130
1568.00,-96.141803,-98.779295,-92.057362,-98.282577,-88.956915,-109.430130,-87.676564,-91.563300,-88.730928,-88.352342,-90.331358,-88.377724,-90.466591,-88.432221,-91.572683,-87.072059,-94.149241,-85.321694,-97.403916,-83.774682,-107.876182,-82.376978,-93.233928,-81.122335,-87.135308,-80.327688,-85.146414,-80.285820,-82.050020,-80.583182,-78.736384,-81.029720,-76.268225,-82.107068,-74.321125,-84.112318,-72.610865,-86.413084,-71.051815,-84.829443,-69.645746,-78.485191,-68.402020,-73.627212,-67.290557,-69.683561,-66.272490,-65.932601,-65.412017,-62.475462,-64.745371,-59.229916,-64.128796,-56.035365,-62.999817,-52.771666,-60.033709,-49.324837,-54.821968,-45.537360,-48.430469,-41.145324,-41.273599,-35.646793,-32.989168,-27.988899,-22.321345,-15.751244,-5.685514,7.362095,25.021060,41.925186,49.983335,46.122636,31.315422,13.188731,-1.508375,-13.141666,-19.464578,-27.451625,-30.121485,-36.240121,-37.951133,-42.049759,-44.468050,-46.258770,-50.357605,-49.652226,-56.018341,-52.623783,-61.667242,-55.367916,-66.960345
1576.00,-96.302726,-98.902343,-92.210201,-98.425608,-89.106683,-109.612876,-87.827270,-91.722757,-88.885381,-88.512878,-90.487868,-88.552829,-90.628800,-88.630364,-91.731600,-87.279602,-94.296002,-85.530253,-97.574764,-83.984225,-108.492847,-82.587177,-93.489228,-81.332963,-87.366579,-80.541877,-85.409266,-80.509327,-82.318044,-80.816839,-78.996543,-81.272720,-76.532883,-82.360638,-74.597398,-84.382812,-72.901552,-86.764986,-71.358700,-85.282853,-69.971347,-78.888380,-68.749905,-74.029834,-67.664398,-70.108713,-66.675742,-66.378769,-65.852220,-62.950996,-65.237839,-59.746887,-64.703604,-56.605886,-63.713551,-53.410813,-60.910607,-50.054753,-55.812882,-46.393459,-49.543627,-42.189233,-42.584813,-36.997211,-34.655397,-29.901681,-24.699967,-18.866600,-9.864794,1.305843,17.672125,35.675783,48.272941,49.196552,38.199327,20.437770,3.905238,-9.103257,-16.696342,-25.062942,-28.336853,-34.620807,-36.622232,-40.860216,-43.394782,-45.323001,-49.442292,-48.875637,-55.201693,-51.954971,-60.905253,-54.777436,-66.234697
1584.00,-96.462704,-99.024500,-92.362142,-98.567645,-89.255593,-109.783391,-87.977113,-91.881208,-89.038872,-88.672423,-90.643213,-88.726786,-90.789873,-88.827278,-91.889294,-87.485873,-94.441288,-85.737433,-97.743549,-84.192270,-109.126191,-82.795752,-93.742395,-81.541842,-87.595878,-80.754180,-85.670196,-80.730751,-82.583999,-81.048146,-79.254284,-81.513108,-76.794852,-82.611139,-74.870694,-84.649060,-73.188927,-87.111031,-71.661873,-85.732586,-70.292745,-79.286567,-69.092985,-74.426872,-68.032663,-70.527745,-67.072367,-66.817795,-66.284302,-63.418038,-65.719864,-60.253646,-65.264146,-57.163856,-64.408170,-54.034053,-61.764861,-50.763694,-56.774681,-47.220383,-50.616116,-43.189438,-43.835442,-38.275041,-36.220895,-31.675989,-26.875470,-21.659412,-13.506102,-3.989518,10.716873,28.533603,44.411279,50.123628,43.976908,27.889550,10.106888,-4.500253,-13.582111,-22.456553,-26.409688,-32.893456,-35.217238,-39.609137,-42.273743,-44.348915,-48.493684,-48.073131,-54.360128,-51.267401,-60.123866,-54.172660,-65.493513
1592.00,-96.621747,-99.145779,-92.513195,-98.708702,-89.403656,-109.941632,-88.126101,-92.038665,-89.191414,-88.830991,-90.797410,-88.899610,-90.949828,-89.022979,-92.045783,-87.690889,-94.585129,-85.943253,-97.910323,-84.398838,-109.777860,-83.002729,-93.993445,-81.749003,-87.823238,-80.964633,-85.929244,-80.950133,-82.847928,-81.277149,-79.509654,-81.750941,-77.054186,-82.858646,-75.141079,-84.911177,-73.473067,-87.451334,-71.961420,-86.178769,-70.610047,-79.679894,-69.431391,-74.818493,-68.395517,-70.940854,-67.462582,-67.249922,-66.708556,-63.876896,-66.191866,-60.750600,-65.811042,-57.709832,-65.084483,-54.642184,-62.597557,-51.452868,-57.709091,-48.020111,-51.650814,-44.149523,-45.030761,-39.487687,-37.696934,-33.329886,-28.878695,-24.185946,-16.711125,-8.592666,4.431385,21.072150,38.761635,49.360388,48.010712,35.068508,17.005996,0.774741,-10.039494,-19.590898,-24.315769,-31.043693,-33.726849,-38.290071,-41.100425,-43.333243,-47.509231,-47.242885,-53.492051,-50.559955,-59.322021,-53.552852,-64.736075
1600.00,-96.779867,-99.266191,-92.663373,-98.848791,-89.550882,-110.087657,-88.274248,-92.195143,-89.343019,-88.988594,-90.950473,-89.071315,-91.108679,-89.217483,-92.201088,-87.894666,-94.727555,-86.147732,-98.075121,-84.603950,-110.449627,-83.208131,-94.242393,-81.954473,-88.048696,-81.173268,-86.186444,-81.167508,-83.109870,-81.503890,-79.762697,-81.986269,-77.310939,-83.103228,-75.408612,-85.169272,-73.754043,-87.786001,-72.257429,-86.621542,-70.923357,-80.068495,-69.765250,-75.204853,-68.753118,-71.348228,-67.846592,-67.675381,-67.125263,-64.327864,-66.654246,-61.238131,-66.344876,-58.244332,-65.743247,-55.235942,-63.409691,-52.123378,-58.617686,-48.794423,-52.650308,-45.072653,-46.175397,-40.641493,-39.093034,-34.878208,-30.734225,-26.489841,-19.562578,-12.611804,-1.077692,13.782427,31.960438,46.479384,49.916106,41.414852,24.340856,6.794482,-5.966323,-16.412318,-22.024620,-29.054108,-32.140005,-36.895531,-39.869662,-42.272284,-46.486086,-46.382871,-52.595712,-49.831415,-58.498570,-52.917215,-63.961612
1608.00,-96.937073,-99.385750,-92.812684,-98.987924,-89.697281,-110.221603,-88.421562,-92.350653,-89.493701,-89.145245,-91.102418,-89.241918,-91.266444,-89.410807,-92.355225,-88.097225,-94.868593,-86.350889,-98.237993,-84.807630,-111.143495,-83.411982,-94.489253,-82.158280,-88.272281,-81.380117,-86.441829,-81.382915,-83.369863,-81.728412,-80.013459,-82.219147,-77.565164,-83.344956,-75.673355,-85.423451,-74.031926,-88.115140,-72.549983,-87.061020,-71.232774,-80.452502,-70.094683,-75.586101,-69.105617,-71.750048,-68.224591,-68.094392,-67.534684,-64.771218,-67.107378,-61.716601,-66.866199,-58.767844,-66.385176,-55.816010,-64.202188,-52.776238,-59.501912,-49.544929,-53.616936,-45.961628,-47.273433,-41.741933,-40.417302,-36.333280,-32.461906,-28.605263,-22.125160,-16.153514,-5.839565,7.023727,24.622949,41.627737,49.945666,46.333359,31.693282,13.533386,-1.247452,-12.851442,-19.497423,-26.903348,-30.443430,-35.416773,-38.575511,-41.161831,-45.421061,-45.490833,-51.669191,-49.080442,-57.652270,-52.264891,-63.169296
1616.00,-97.093375,-99.504465,-92.961139,-99.126113,-89.842863,-110.343685,-88.568055,-92.505207,-89.643469,-89.300959,-91.253259,-89.411434,-91.423136,-89.602965,-92.508211,-88.298579,-95.008271,-86.552743,-98.398979,-85.009895,-111.861665,-83.614308,-94.734038,-82.360452,-88.494027,-81.585211,-86.695436,-81.596389,-83.627946,-81.950758,-80.261981,-82.449624,-77.816907,-83.583892,-75.935366,-85.673817,-74.306782,-88.438855,-72.839160,-87.497332,-71.538395,-80.832037,-70.419807,-75.962385,-69.453160,-72.146484,-68.596766,-68.507161,-67.937072,-65.207220,-67.551617,-62.186349,-67.375529,-59.280822,-67.010944,-56.383022,-64.975901,-53.412379,-60.363099,-50.273089,-54.552817,-46.818942,-48.328487,-42.793760,-41.676700,-37.705441,-34.077950,-30.559305,-24.449006,-19.307269,-9.953372,0.985823,17.283229,35.321294,48.121497,49.294731,38.529520,20.808401,4.218966,-8.820197,-16.684240,-24.564870,-28.621031,-33.843492,-37.211080,-39.997074,-44.310569,-44.564244,-50.710369,-48.305566,-56.781773,-51.594944,-62.358238
1624.00,-97.248783,-99.622350,-93.108747,-99.263369,-89.987638,-110.454210,-88.713737,-92.658817,-89.792337,-89.455747,-91.403011,-89.579875,-91.578770,-89.793971,-92.660066,-88.498746,-95.146614,-86.753311,-98.558116,-85.210768,-112.606552,-83.815129,-94.976761,-82.561014,-88.713965,-81.788581,-86.947291,-81.807963,-83.884155,-82.170966,-80.508308,-82.677750,-78.066221,-83.820104,-76.194699,-85.920467,-74.578679,-88.757253,-73.125039,-87.930586,-71.840311,-81.207223,-70.740734,-76.333840,-69.795884,-72.537699,-68.963296,-68.913890,-68.332663,-65.636119,-67.987299,-62.647696,-67.873356,-59.783693,-67.621183,-56.937570,-65.731620,-54.032659,-61.202470,-50.980230,-55.459875,-47.646824,-49.343783,-43.801124,-42.877245,-39.003442,-35.595756,-32.373744,-26.573138,-22.143663,-13.533303,-4.301137,10.362628,28.156846,44.158669,50.125062,44.233158,28.267276,10.467251,-4.213297,-13.520539,-22.005214,-26.653079,-32.163440,-35.768326,-38.772484,-43.150556,-43.600271,-49.716907,-47.505165,-55.885613,-50.906361,-61.527477
1632.00,-97.403306,-99.739415,-93.255520,-99.399705,-90.131617,-110.553549,-88.858618,-92.811496,-89.940316,-89.609622,-91.551687,-89.747258,-91.733362,-89.983842,-92.810805,-88.697742,-95.283652,-86.952611,-98.715450,-85.410268,-113.380775,-84.014469,-95.217432,-82.759993,-88.932125,-81.990256,-87.197431,-82.017674,-84.138525,-82.389076,-80.752478,-82.903570,-78.313150,-84.053650,-76.451411,-86.163498,-74.847678,-89.070434,-73.407694,-88.360902,-72.138610,-81.578173,-71.057571,-76.700600,-70.133924,-72.923851,-69.324347,-69.314767,-68.721683,-66.058151,-68.414741,-63.100944,-68.360142,-60.276857,-68.216495,-57.480204,-66.470079,-54.637871,-62.021156,-51.667564,-56.339866,-48.447274,-50.322203,-44.767672,-44.024171,-40.234748,-37.026502,-34.066320,-28.528232,-24.717358,-16.681429,-8.908195,4.128758,20.699645,38.433090,49.266638,48.166471,35.425436,17.397499,1.077024,-9.923653,-19.181644,-24.515101,-30.361912,-34.237791,-37.481665,-41.936417,-42.595713,-48.686211,-46.677445,-54.962189,-50.198033,-60.675979
1640.00,-97.556955,-99.855671,-93.401466,-99.535131,-90.274808,-110.642132,-89.002708,-92.963256,-90.087417,-89.762596,-91.699301,-89.913594,-91.886925,-90.172590,-92.960444,-88.895582,-95.419406,-87.150662,-98.871014,-85.608414,-114.187106,-84.212351,-95.456063,-82.957415,-89.148538,-82.190264,-87.445884,-82.225553,-84.391091,-82.605128,-80.994529,-83.127133,-78.557742,-84.284594,-76.705554,-86.403006,-75.113841,-89.378497,-73.687197,-88.788382,-72.433381,-81.944998,-71.370421,-77.062792,-70.467405,-73.305089,-69.680085,-69.709972,-69.104348,-66.473541,-68.834242,-63.546381,-68.836325,-60.760693,-68.797449,-58.011439,-67.191959,-55.228748,-62.820203,-52.336197,-57.194395,-49.222092,-51.266336,-45.696622,-45.122060,-41.405777,-38.379610,-35.651657,-30.338700,-27.070725,-19.480364,-12.942977,-1.321238,13.431610,31.582654,46.272178,49.957190,41.715263,24.739629,7.121102,-5.791598,-16.039043,-22.176355,-28.421059,-32.608255,-36.117168,-40.662896,-41.546946,-47.615392,-45.820413,-54.009753,-49.468752,-59.802623
1648.00,-97.709738,-99.971128,-93.546595,-99.669658,-90.417220,-110.720450,-89.146016,-93.114106,-90.233652,-89.914680,-91.845867,-90.078899,-92.039473,-90.360231,-93.109001,-89.092283,-95.553903,-87.347479,-99.024850,-85.805225,-115.028344,-84.408794,-95.692665,-83.153302,-89.363230,-82.388636,-87.692682,-82.431633,-84.641888,-82.819154,-81.234503,-83.348482,-78.800040,-84.512988,-76.957179,-86.639077,-75.377228,-89.681542,-73.963617,-89.213128,-72.724704,-82.307804,-71.679385,-77.420537,-70.796452,-73.681557,-70.030662,-70.099678,-69.480860,-66.882502,-69.246088,-63.984278,-69.302318,-61.235556,-69.364582,-58.531757,-67.897895,-55.805972,-63.600581,-52.987147,-58.024934,-49.972908,-52.178513,-46.590828,-46.174942,-42.522083,-39.663082,-37.141949,-32.024208,-29.236929,-21.994543,-16.510296,-6.023746,6.702073,24.224032,41.326136,49.903146,46.539101,32.070975,13.886888,-1.010637,-12.506259,-19.597763,-26.318946,-30.866287,-34.670252,-39.323957,-40.449841,-46.501224,-44.931850,-53.026389,-48.717190,-58.906196
